Unnamed: 0;DATA INICIAL;DATA FINAL;REGIÃO;ESTADO;PRODUTO;NÚMERO DE POSTOS PESQUISADOS;UNIDADE DE MEDIDA;PREÇO MÉDIO REVENDA;DESVIO PADRÃO REVENDA;PREÇO MÍNIMO REVENDA;PREÇO MÁXIMO REVENDA;MARGEM MÉDIA REVENDA;COEF DE VARIAÇÃO REVENDA;PREÇO MÉDIO DISTRIBUIÇÃO;DESVIO PADRÃO DISTRIBUIÇÃO;PREÇO MÍNIMO DISTRIBUIÇÃO;PREÇO MÁXIMO DISTRIBUIÇÃO;COEF DE VARIAÇÃO DISTRIBUIÇÃO;MÊS;ANO
0;2004-05-09;2004-05-15;CENTRO OESTE;DISTRITO FEDERAL;ETANOL HIDRATADO;127;R$/l;1.288;0.016;1.19;1.35;0.463;0.012;0.825;0.11;0.4201;0.9666;0.133;5;2004
1;2004-05-09;2004-05-15;CENTRO OESTE;GOIAS;ETANOL HIDRATADO;387;R$/l;1.162;0.114;0.89;1.449;0.399;0.098;0.763;0.088;0.5013;1.05;0.115;5;2004
2;2004-05-09;2004-05-15;CENTRO OESTE;MATO GROSSO;ETANOL HIDRATADO;192;R$/l;1.389;0.0969999999999999;1.18;1.76;0.419;0.07;0.97;0.095;0.5614;1.161;0.098;5;2004
3;2004-05-09;2004-05-15;CENTRO OESTE;MATO GROSSO DO SUL;ETANOL HIDRATADO;162;R$/l;1.262;0.07;1.09;1.509;0.432;0.055;0.83;0.119;0.5991;1.22242;0.143;5;2004
4;2004-05-09;2004-05-15;NORDESTE;ALAGOAS;ETANOL HIDRATADO;103;R$/l;1.181;0.078;1.05;1.4;0.24;0.066;0.941;0.077;0.7441;1.0317;0.082;5;2004
5;2004-05-09;2004-05-15;NORDESTE;BAHIA;ETANOL HIDRATADO;408;R$/l;1.383;0.132;0.999;2.05;0.426;0.095;0.957;0.128;0.5686;1.35;0.134;5;2004
6;2004-05-09;2004-05-15;NORDESTE;CEARA;ETANOL HIDRATADO;278;R$/l;1.453;0.218;1.03;1.95;0.353;0.15;1.1;0.068;0.7332;1.294;0.062;5;2004
7;2004-05-09;2004-05-15;NORDESTE;MARANHAO;ETANOL HIDRATADO;105;R$/l;1.631;0.158;1.35;2.0;0.515;0.0969999999999999;1.116;0.091;0.9923;1.36183;0.082;5;2004
8;2004-05-09;2004-05-15;NORDESTE;PARAIBA;ETANOL HIDRATADO;125;R$/l;1.284;0.13;1.1;1.699;0.353;0.100999999999999;0.931;0.072;0.7577;1.2972;0.077;5;2004
9;2004-05-09;2004-05-15;NORDESTE;PERNAMBUCO;ETANOL HIDRATADO;423;R$/l;1.224;0.141;0.989;1.7;0.277;0.115;0.947;0.091;0.5643;1.3541;0.096;5;2004
10;2004-05-09;2004-05-15;NORDESTE;PIAUI;ETANOL HIDRATADO;89;R$/l;1.573;0.134;1.4;1.78;0.494;0.085;1.079;0.078;0.8857;1.2499;0.072;5;2004
11;2004-05-09;2004-05-15;NORDESTE;RIO GRANDE DO NORTE;ETANOL HIDRATADO;131;R$/l;1.276;0.115999999999999;1.09;1.59;0.332;0.091;0.944;0.078;0.7119;1.1386;0.083;5;2004
12;2004-05-09;2004-05-15;NORDESTE;SERGIPE;ETANOL HIDRATADO;57;R$/l;1.301;0.109;1.15;1.75;0.321;0.084;0.98;0.052;0.8267;1.1059;0.053;5;2004
13;2004-05-09;2004-05-15;NORTE;ACRE;ETANOL HIDRATADO;33;R$/l;1.805;0.134;1.5;1.98;0.689;0.074;1.116;0.171;0.767;1.2992;0.153;5;2004
14;2004-05-09;2004-05-15;NORTE;AMAPA;ETANOL HIDRATADO;15;R$/l;1.785;0.035;1.74;1.85;0.412;0.02;1.373;0.167;0.8339;1.4912;0.122;5;2004
15;2004-05-09;2004-05-15;NORTE;AMAZONAS;ETANOL HIDRATADO;53;R$/l;1.578;0.123;1.28;1.85;0.441;0.078;1.137;0.068;0.9515;1.2109;0.06;5;2004
16;2004-05-09;2004-05-15;NORTE;PARA;ETANOL HIDRATADO;104;R$/l;1.914;0.246;1.27;2.4;0.536;0.129;1.378;0.237;0.7564;1.8908;0.172;5;2004
17;2004-05-09;2004-05-15;NORTE;RONDONIA;ETANOL HIDRATADO;97;R$/l;1.545;0.141;1.25;1.99;0.533;0.091;1.012;0.149;0.52;1.3306;0.147;5;2004
18;2004-05-09;2004-05-15;NORTE;RORAIMA;ETANOL HIDRATADO;14;R$/l;1.3;0.0;1.3;1.3;0.202;0.0;1.098;0.096;0.9798;1.3577;0.087;5;2004
19;2004-05-09;2004-05-15;NORTE;TOCANTINS;ETANOL HIDRATADO;71;R$/l;1.226;0.081;1.05;1.43;0.546;0.066;0.68;0.114;0.51022;1.035;0.168;5;2004
20;2004-05-09;2004-05-15;SUDESTE;ESPIRITO SANTO;ETANOL HIDRATADO;306;R$/l;1.148;0.115999999999999;0.89;1.49;0.267;0.100999999999999;0.881;0.095;0.6259;1.1381;0.108;5;2004
21;2004-05-09;2004-05-15;SUDESTE;MINAS GERAIS;ETANOL HIDRATADO;1238;R$/l;1.205;0.12;0.92;1.875;0.389;0.1;0.816;0.123;0.3797;1.437;0.151;5;2004
22;2004-05-09;2004-05-15;SUDESTE;RIO DE JANEIRO;ETANOL HIDRATADO;952;R$/l;1.098;0.154;0.74;1.89;0.312;0.14;0.786;0.173;0.326;1.263;0.22;5;2004
23;2004-05-09;2004-05-15;SUDESTE;SAO PAULO;ETANOL HIDRATADO;4047;R$/l;0.768;0.085;0.59;1.15;0.198;0.111;0.57;0.056;0.4271;1.4123;0.098;5;2004
24;2004-05-09;2004-05-15;SUL;PARANA;ETANOL HIDRATADO;760;R$/l;0.922;0.083;0.74;1.5;0.255;0.09;0.667;0.105;0.4357;0.9587;0.157;5;2004
25;2004-05-09;2004-05-15;SUL;RIO GRANDE DO SUL;ETANOL HIDRATADO;689;R$/l;1.224;0.143;0.88;1.71;0.332;0.116999999999999;0.892;0.09;0.644;1.2727;0.101;5;2004
26;2004-05-09;2004-05-15;SUL;SANTA CATARINA;ETANOL HIDRATADO;506;R$/l;1.229;0.077;0.999;1.46;0.416;0.063;0.813;0.097;0.57;1.2348;0.119;5;2004
27;2004-05-16;2004-05-22;CENTRO OESTE;DISTRITO FEDERAL;ETANOL HIDRATADO;144;R$/l;1.271;0.039;1.06;1.3;0.448;0.031;0.823;0.111;0.4094;1.1931;0.135;5;2004
28;2004-05-16;2004-05-22;CENTRO OESTE;GOIAS;ETANOL HIDRATADO;378;R$/l;1.162;0.114;0.89;1.449;0.421;0.098;0.741;0.086;0.5552;1.05;0.116;5;2004
29;2004-05-16;2004-05-22;CENTRO OESTE;MATO GROSSO;ETANOL HIDRATADO;198;R$/l;1.385;0.095;1.18;1.76;0.401;0.069;0.984;0.078;0.7081;1.2546;0.079;5;2004
30;2004-05-16;2004-05-22;CENTRO OESTE;MATO GROSSO DO SUL;ETANOL HIDRATADO;174;R$/l;1.258;0.086;0.96;1.52;0.428;0.068;0.83;0.115;0.5958;1.2396;0.139;5;2004
31;2004-05-16;2004-05-22;NORDESTE;ALAGOAS;ETANOL HIDRATADO;106;R$/l;1.182;0.069;1.05;1.4;0.257;0.0579999999999999;0.925;0.065;0.7561;1.0317;0.07;5;2004
32;2004-05-16;2004-05-22;NORDESTE;BAHIA;ETANOL HIDRATADO;424;R$/l;1.39;0.133;0.999;2.05;0.413;0.096;0.977;0.119;0.56;1.35;0.122;5;2004
33;2004-05-16;2004-05-22;NORDESTE;CEARA;ETANOL HIDRATADO;277;R$/l;1.451;0.218999999999999;1.03;1.95;0.347;0.151;1.104;0.06;0.92;1.27;0.054;5;2004
34;2004-05-16;2004-05-22;NORDESTE;MARANHAO;ETANOL HIDRATADO;108;R$/l;1.617;0.163999999999999;1.34;2.0;0.529;0.100999999999999;1.088;0.103;0.9224;1.3683;0.095;5;2004
35;2004-05-16;2004-05-22;NORDESTE;PARAIBA;ETANOL HIDRATADO;125;R$/l;1.284;0.134;1.09;1.699;0.367;0.104;0.917;0.072;0.7577;1.0858;0.079;5;2004
36;2004-05-16;2004-05-22;NORDESTE;PERNAMBUCO;ETANOL HIDRATADO;435;R$/l;1.217;0.136999999999999;0.99;1.7;0.286;0.113;0.931;0.078;0.682;1.2666;0.084;5;2004
37;2004-05-16;2004-05-22;NORDESTE;PIAUI;ETANOL HIDRATADO;93;R$/l;1.571;0.133;1.35;1.78;0.489;0.085;1.082;0.094;0.8678;1.2499;0.087;5;2004
38;2004-05-16;2004-05-22;NORDESTE;RIO GRANDE DO NORTE;ETANOL HIDRATADO;123;R$/l;1.279;0.115;1.09;1.59;0.335;0.09;0.944;0.08;0.7119;1.1386;0.085;5;2004
39;2004-05-16;2004-05-22;NORDESTE;SERGIPE;ETANOL HIDRATADO;49;R$/l;1.302;0.11;1.15;1.75;0.311;0.084;0.991;0.084;0.682;1.1059;0.085;5;2004
40;2004-05-16;2004-05-22;NORTE;ACRE;ETANOL HIDRATADO;32;R$/l;1.804;0.136;1.5;1.98;0.693;0.075;1.111;0.165;0.767;1.2992;0.149;5;2004
41;2004-05-16;2004-05-22;NORTE;AMAPA;ETANOL HIDRATADO;15;R$/l;1.785;0.035;1.74;1.85;0.369;0.02;1.416;0.05;1.3518;1.497;0.035;5;2004
42;2004-05-16;2004-05-22;NORTE;AMAZONAS;ETANOL HIDRATADO;56;R$/l;1.557;0.116999999999999;1.259;1.85;0.444;0.075;1.113;0.066;0.942;1.2109;0.059;5;2004
43;2004-05-16;2004-05-22;NORTE;PARA;ETANOL HIDRATADO;117;R$/l;1.889;0.246;1.27;2.4;0.571;0.13;1.318;0.227;0.6099;1.8908;0.172;5;2004
44;2004-05-16;2004-05-22;NORTE;RONDONIA;ETANOL HIDRATADO;96;R$/l;1.542;0.136;1.25;1.99;0.532;0.088;1.01;0.135;0.52;1.3306;0.134;5;2004
45;2004-05-16;2004-05-22;NORTE;RORAIMA;ETANOL HIDRATADO;14;R$/l;1.3;0.0;1.3;1.3;0.202;0.0;1.098;0.096;0.9798;1.3577;0.087;5;2004
46;2004-05-16;2004-05-22;NORTE;TOCANTINS;ETANOL HIDRATADO;71;R$/l;1.227;0.084;1.05;1.43;0.529;0.068;0.698;0.117;0.529;0.9832;0.168;5;2004
47;2004-05-16;2004-05-22;SUDESTE;ESPIRITO SANTO;ETANOL HIDRATADO;307;R$/l;1.144;0.115;0.88;1.47;0.28;0.100999999999999;0.864;0.091;0.6259;1.1384;0.105;5;2004
48;2004-05-16;2004-05-22;SUDESTE;MINAS GERAIS;ETANOL HIDRATADO;1235;R$/l;1.198;0.116999999999999;0.92;1.68;0.375;0.098;0.823;0.123;0.3797;1.4256;0.149;5;2004
49;2004-05-16;2004-05-22;SUDESTE;RIO DE JANEIRO;ETANOL HIDRATADO;948;R$/l;1.092;0.157;0.74;1.499;0.284;0.144;0.808;0.175;0.3257;1.2921;0.217;5;2004
50;2004-05-16;2004-05-22;SUDESTE;SAO PAULO;ETANOL HIDRATADO;4066;R$/l;0.765999999999999;0.083;0.59;1.15;0.19;0.108;0.576;0.05;0.43204;0.9724;0.087;5;2004
51;2004-05-16;2004-05-22;SUL;PARANA;ETANOL HIDRATADO;769;R$/l;0.922;0.088;0.73;1.5;0.254;0.095;0.668;0.1;0.4337;0.9587;0.15;5;2004
52;2004-05-16;2004-05-22;SUL;RIO GRANDE DO SUL;ETANOL HIDRATADO;674;R$/l;1.22;0.142;0.898;1.71;0.324;0.115999999999999;0.896;0.088;0.644;1.2378;0.098;5;2004
53;2004-05-16;2004-05-22;SUL;SANTA CATARINA;ETANOL HIDRATADO;510;R$/l;1.227;0.078;0.999;1.46;0.4;0.064;0.827;0.102;0.57;1.235;0.123;5;2004
54;2004-05-23;2004-05-29;CENTRO OESTE;DISTRITO FEDERAL;ETANOL HIDRATADO;129;R$/l;1.282;0.024;1.17;1.33;0.464;0.019;0.818;0.137;0.3879;1.0336;0.167;5;2004
55;2004-05-23;2004-05-29;CENTRO OESTE;GOIAS;ETANOL HIDRATADO;389;R$/l;1.162;0.114;0.87;1.444;0.425;0.098;0.737;0.082;0.479;1.07;0.111;5;2004
56;2004-05-23;2004-05-29;CENTRO OESTE;MATO GROSSO;ETANOL HIDRATADO;197;R$/l;1.388;0.0969999999999999;1.18;1.68;0.418;0.07;0.97;0.095;0.5614;1.2546;0.098;5;2004
57;2004-05-23;2004-05-29;CENTRO OESTE;MATO GROSSO DO SUL;ETANOL HIDRATADO;162;R$/l;1.257;0.072;1.05;1.412;0.441;0.057;0.816;0.121;0.5958;1.2396;0.148;5;2004
58;2004-05-23;2004-05-29;NORDESTE;ALAGOAS;ETANOL HIDRATADO;103;R$/l;1.182;0.076;1.05;1.4;0.252;0.064;0.93;0.079;0.7561;1.0782;0.085;5;2004
59;2004-05-23;2004-05-29;NORDESTE;BAHIA;ETANOL HIDRATADO;410;R$/l;1.386;0.131;0.999;1.95;0.435;0.095;0.951;0.122;0.47;1.35;0.128;5;2004
60;2004-05-23;2004-05-29;NORDESTE;CEARA;ETANOL HIDRATADO;279;R$/l;1.443;0.212;1.03;1.95;0.33;0.147;1.113;0.065;0.849;1.27;0.058;5;2004
61;2004-05-23;2004-05-29;NORDESTE;MARANHAO;ETANOL HIDRATADO;107;R$/l;1.621;0.171;1.299;2.0;0.514;0.105;1.107;0.097;0.9521;1.3618;0.088;5;2004
62;2004-05-23;2004-05-29;NORDESTE;PARAIBA;ETANOL HIDRATADO;126;R$/l;1.283;0.127;1.099;1.699;0.352;0.099;0.931;0.072;0.75574;1.0624;0.077;5;2004
63;2004-05-23;2004-05-29;NORDESTE;PERNAMBUCO;ETANOL HIDRATADO;421;R$/l;1.217;0.136;0.989;1.7;0.271;0.111999999999999;0.946;0.079;0.682;1.2666;0.084;5;2004
64;2004-05-23;2004-05-29;NORDESTE;PIAUI;ETANOL HIDRATADO;91;R$/l;1.569;0.121;1.39;1.78;0.476;0.077;1.093;0.084;0.8857;1.2655;0.077;5;2004
65;2004-05-23;2004-05-29;NORDESTE;RIO GRANDE DO NORTE;ETANOL HIDRATADO;131;R$/l;1.276;0.113;1.09;1.59;0.332;0.089;0.944;0.08;0.7119;1.0881;0.085;5;2004
66;2004-05-23;2004-05-29;NORDESTE;SERGIPE;ETANOL HIDRATADO;56;R$/l;1.291;0.108;1.15;1.75;0.308;0.084;0.983;0.062;0.7828;1.0875;0.063;5;2004
67;2004-05-23;2004-05-29;NORTE;ACRE;ETANOL HIDRATADO;33;R$/l;1.806;0.135;1.5;1.98;0.792;0.075;1.014;0.164;0.767;1.2222;0.162;5;2004
68;2004-05-23;2004-05-29;NORTE;AMAPA;ETANOL HIDRATADO;15;R$/l;1.786;0.034;1.75;1.85;0.366;0.019;1.42;0.057;1.3518;1.5456;0.04;5;2004
69;2004-05-23;2004-05-29;NORTE;AMAZONAS;ETANOL HIDRATADO;54;R$/l;1.563;0.144;1.29;1.9;0.453;0.092;1.11;0.078;0.7874;1.2109;0.07;5;2004
70;2004-05-23;2004-05-29;NORTE;PARA;ETANOL HIDRATADO;98;R$/l;1.894;0.249;1.27;2.4;0.47;0.131;1.424;0.222;0.7564;1.8908;0.156;5;2004
71;2004-05-23;2004-05-29;NORTE;RONDONIA;ETANOL HIDRATADO;91;R$/l;1.541;0.143;1.25;1.99;0.526;0.093;1.015;0.122;0.7443;1.3306;0.12;5;2004
72;2004-05-23;2004-05-29;NORTE;RORAIMA;ETANOL HIDRATADO;14;R$/l;1.329;0.073;1.3;1.5;0.196;0.055;1.133;0.091;0.9798;1.3577;0.08;5;2004
73;2004-05-23;2004-05-29;NORTE;TOCANTINS;ETANOL HIDRATADO;72;R$/l;1.238;0.09;1.05;1.52;0.564;0.073;0.674;0.102;0.5537;0.983;0.151;5;2004
74;2004-05-23;2004-05-29;SUDESTE;ESPIRITO SANTO;ETANOL HIDRATADO;305;R$/l;1.135;0.121;0.84;1.47;0.277;0.107;0.858;0.083;0.603;1.1372;0.097;5;2004
75;2004-05-23;2004-05-29;SUDESTE;MINAS GERAIS;ETANOL HIDRATADO;1260;R$/l;1.199;0.115;0.929;1.875;0.372;0.096;0.827;0.117;0.3797;1.4143;0.141;5;2004
76;2004-05-23;2004-05-29;SUDESTE;RIO DE JANEIRO;ETANOL HIDRATADO;973;R$/l;1.103;0.14;0.77;1.589;0.281;0.127;0.822;0.166;0.38909;1.1859;0.202;5;2004
77;2004-05-23;2004-05-29;SUDESTE;SAO PAULO;ETANOL HIDRATADO;4077;R$/l;0.823;0.071;0.62;1.199;0.209;0.086;0.614;0.063;0.34951;1.412;0.103;5;2004
78;2004-05-23;2004-05-29;SUL;PARANA;ETANOL HIDRATADO;770;R$/l;0.97;0.087;0.76;1.5;0.277;0.09;0.693;0.112;0.4337;0.9634;0.162;5;2004
79;2004-05-23;2004-05-29;SUL;RIO GRANDE DO SUL;ETANOL HIDRATADO;690;R$/l;1.235;0.129;0.938;1.71;0.337;0.104;0.898;0.089;0.616;1.2727;0.099;5;2004
80;2004-05-23;2004-05-29;SUL;SANTA CATARINA;ETANOL HIDRATADO;513;R$/l;1.231;0.078;0.999;1.49;0.395;0.063;0.836;0.103;0.626;1.2348;0.123;5;2004
81;2004-05-30;2004-06-05;CENTRO OESTE;DISTRITO FEDERAL;ETANOL HIDRATADO;144;R$/l;1.373;0.051;1.18;1.45;0.479;0.037;0.894;0.147;0.4094;1.4206;0.164;5;2004
82;2004-05-30;2004-06-05;CENTRO OESTE;GOIAS;ETANOL HIDRATADO;380;R$/l;1.191;0.111;0.92;1.52;0.41;0.093;0.781;0.092;0.5614;1.1438;0.118;5;2004
83;2004-05-30;2004-06-05;CENTRO OESTE;MATO GROSSO;ETANOL HIDRATADO;196;R$/l;1.392;0.108;1.18;1.75;0.405;0.078;0.987;0.097;0.62;1.45;0.098;5;2004
84;2004-05-30;2004-06-05;CENTRO OESTE;MATO GROSSO DO SUL;ETANOL HIDRATADO;177;R$/l;1.302;0.081;1.09;1.412;0.443;0.062;0.859;0.121;0.448;1.2396;0.141;5;2004
85;2004-05-30;2004-06-05;NORDESTE;ALAGOAS;ETANOL HIDRATADO;105;R$/l;1.184;0.083;1.05;1.55;0.269;0.07;0.915;0.074;0.7441;1.0792;0.081;5;2004
86;2004-05-30;2004-06-05;NORDESTE;BAHIA;ETANOL HIDRATADO;422;R$/l;1.386;0.131;0.999;1.95;0.418;0.095;0.968;0.121;0.5686;1.2606;0.125;5;2004
87;2004-05-30;2004-06-05;NORDESTE;CEARA;ETANOL HIDRATADO;269;R$/l;1.442;0.206;1.03;1.95;0.333;0.143;1.109;0.07;0.85727;1.27;0.063;5;2004
88;2004-05-30;2004-06-05;NORDESTE;MARANHAO;ETANOL HIDRATADO;108;R$/l;1.62;0.166;1.299;2.0;0.547;0.102;1.073;0.102;0.9073;1.3618;0.095;5;2004
89;2004-05-30;2004-06-05;NORDESTE;PARAIBA;ETANOL HIDRATADO;127;R$/l;1.283;0.129;1.12;1.699;0.348;0.100999999999999;0.935;0.085;0.7577;1.2406;0.091;5;2004
90;2004-05-30;2004-06-05;NORDESTE;PERNAMBUCO;ETANOL HIDRATADO;425;R$/l;1.216;0.131;0.989;1.7;0.253;0.108;0.963;0.075;0.682;1.2971;0.078;5;2004
91;2004-05-30;2004-06-05;NORDESTE;PIAUI;ETANOL HIDRATADO;94;R$/l;1.564;0.118;1.35;1.78;0.478;0.075;1.086;0.105;0.8483;1.2565;0.097;5;2004
92;2004-05-30;2004-06-05;NORDESTE;RIO GRANDE DO NORTE;ETANOL HIDRATADO;119;R$/l;1.285;0.111;1.07;1.599;0.316;0.086;0.969;0.081;0.7852;1.1113;0.084;5;2004
93;2004-05-30;2004-06-05;NORDESTE;SERGIPE;ETANOL HIDRATADO;49;R$/l;1.303;0.108;1.15;1.75;0.293;0.083;1.01;0.107;0.682;1.2347;0.106;5;2004
94;2004-05-30;2004-06-05;NORTE;ACRE;ETANOL HIDRATADO;33;R$/l;1.806;0.132;1.5;1.98;0.656;0.073;1.15;0.183;0.767;1.3101;0.159;5;2004
95;2004-05-30;2004-06-05;NORTE;AMAPA;ETANOL HIDRATADO;15;R$/l;1.786;0.034;1.75;1.85;0.357;0.019;1.429;0.07;1.3518;1.5456;0.049;5;2004
96;2004-05-30;2004-06-05;NORTE;AMAZONAS;ETANOL HIDRATADO;56;R$/l;1.558;0.119;1.259;1.85;0.445;0.076;1.113;0.073;0.9717;1.2384;0.066;5;2004
97;2004-05-30;2004-06-05;NORTE;PARA;ETANOL HIDRATADO;114;R$/l;1.898;0.246;1.29;2.4;0.567;0.13;1.331;0.208;0.7735;1.8713;0.156;5;2004
98;2004-05-30;2004-06-05;NORTE;RONDONIA;ETANOL HIDRATADO;96;R$/l;1.536;0.132;1.25;1.99;0.53;0.086;1.006;0.127;0.7002;1.3306;0.126;5;2004
99;2004-05-30;2004-06-05;NORTE;RORAIMA;ETANOL HIDRATADO;12;R$/l;1.4;0.104;1.3;1.5;0.255;0.074;1.145;0.06;0.9909;1.2022;0.052;5;2004
100;2004-05-30;2004-06-05;NORTE;TOCANTINS;ETANOL HIDRATADO;73;R$/l;1.268;0.100999999999999;1.099;1.58;0.572;0.08;0.696;0.102;0.554;0.9612;0.147;5;2004
101;2004-05-30;2004-06-05;SUDESTE;ESPIRITO SANTO;ETANOL HIDRATADO;304;R$/l;1.168;0.118;0.89;1.47;0.299;0.100999999999999;0.869;0.084;0.6662;1.0769;0.097;5;2004
102;2004-05-30;2004-06-05;SUDESTE;MINAS GERAIS;ETANOL HIDRATADO;1248;R$/l;1.232;0.106;0.949;1.68;0.369;0.086;0.863;0.127;0.4802;1.42;0.147;5;2004
103;2004-05-30;2004-06-05;SUDESTE;RIO DE JANEIRO;ETANOL HIDRATADO;955;R$/l;1.149;0.156;0.799;1.599;0.3;0.136;0.849;0.188;0.3453;1.3667;0.221;5;2004
104;2004-05-30;2004-06-05;SUDESTE;SAO PAULO;ETANOL HIDRATADO;4073;R$/l;0.887;0.075;0.639;1.359;0.216;0.085;0.671;0.075;0.3398;1.0669;0.112;5;2004
105;2004-05-30;2004-06-05;SUL;PARANA;ETANOL HIDRATADO;768;R$/l;1.046;0.09;0.78;1.5;0.318;0.086;0.728;0.122;0.435;1.0124;0.168;5;2004
106;2004-05-30;2004-06-05;SUL;RIO GRANDE DO SUL;ETANOL HIDRATADO;686;R$/l;1.333;0.136;0.97;1.71;0.392;0.102;0.941;0.111;0.55;1.33;0.118;5;2004
107;2004-05-30;2004-06-05;SUL;SANTA CATARINA;ETANOL HIDRATADO;511;R$/l;1.278;0.07;1.076;1.49;0.404;0.055;0.874;0.125;0.6351;1.4858;0.143;5;2004
108;2004-06-06;2004-06-12;CENTRO OESTE;DISTRITO FEDERAL;ETANOL HIDRATADO;129;R$/l;1.373;0.059;1.09;1.47;0.422;0.043;0.951;0.125;0.5169;1.115;0.131;6;2004
109;2004-06-06;2004-06-12;CENTRO OESTE;GOIAS;ETANOL HIDRATADO;389;R$/l;1.217;0.131;0.92;1.52;0.407;0.108;0.81;0.087;0.5843;1.0352;0.107;6;2004
110;2004-06-06;2004-06-12;CENTRO OESTE;MATO GROSSO;ETANOL HIDRATADO;197;R$/l;1.405;0.115999999999999;1.119;1.71;0.413;0.083;0.992;0.115;0.5614;1.3594;0.116;6;2004
111;2004-06-06;2004-06-12;CENTRO OESTE;MATO GROSSO DO SUL;ETANOL HIDRATADO;164;R$/l;1.329;0.085;1.099;1.498;0.426;0.064;0.903;0.125;0.603;1.2396;0.138;6;2004
112;2004-06-06;2004-06-12;NORDESTE;ALAGOAS;ETANOL HIDRATADO;103;R$/l;1.201;0.06;1.05;1.4;0.259;0.05;0.942;0.083;0.7441;1.1584;0.088;6;2004
113;2004-06-06;2004-06-12;NORDESTE;BAHIA;ETANOL HIDRATADO;410;R$/l;1.413;0.113;1.14;1.95;0.462;0.08;0.951;0.137;0.5686;1.285;0.144;6;2004
114;2004-06-06;2004-06-12;NORDESTE;CEARA;ETANOL HIDRATADO;277;R$/l;1.445;0.198;1.05;1.95;0.322;0.136999999999999;1.123;0.082;0.85727;1.3021;0.073;6;2004
115;2004-06-06;2004-06-12;NORDESTE;MARANHAO;ETANOL HIDRATADO;107;R$/l;1.632;0.155;1.29;2.0;0.485;0.095;1.147;0.126;0.9405;1.47097;0.11;6;2004
116;2004-06-06;2004-06-12;NORDESTE;PARAIBA;ETANOL HIDRATADO;128;R$/l;1.3;0.115999999999999;1.14;1.699;0.336;0.089;0.964;0.06;0.7807;1.0694;0.062;6;2004
117;2004-06-06;2004-06-12;NORDESTE;PERNAMBUCO;ETANOL HIDRATADO;415;R$/l;1.235;0.119;0.99;1.7;0.263;0.096;0.972;0.084;0.682;1.2971;0.086;6;2004
118;2004-06-06;2004-06-12;NORDESTE;PIAUI;ETANOL HIDRATADO;94;R$/l;1.604;0.07;1.4;1.78;0.485;0.044;1.119;0.076;0.9758;1.3072;0.068;6;2004
119;2004-06-06;2004-06-12;NORDESTE;RIO GRANDE DO NORTE;ETANOL HIDRATADO;130;R$/l;1.287;0.107;1.09;1.59;0.318;0.083;0.969;0.085;0.7869;1.1899;0.088;6;2004
120;2004-06-06;2004-06-12;NORDESTE;SERGIPE;ETANOL HIDRATADO;55;R$/l;1.316;0.085;1.15;1.514;0.301;0.065;1.015;0.079;0.8264;1.196;0.078;6;2004
121;2004-06-06;2004-06-12;NORTE;ACRE;ETANOL HIDRATADO;33;R$/l;1.806;0.133;1.5;1.98;0.623;0.074;1.183;0.161;0.789;1.3121;0.136;6;2004
122;2004-06-06;2004-06-12;NORTE;AMAPA;ETANOL HIDRATADO;14;R$/l;1.796;0.045;1.75;1.85;0.39;0.025;1.406;0.104;1.1527;1.5456;0.074;6;2004
123;2004-06-06;2004-06-12;NORTE;AMAZONAS;ETANOL HIDRATADO;57;R$/l;1.562;0.125;1.28;1.85;0.493;0.08;1.069;0.071;0.93;1.2412;0.066;6;2004
124;2004-06-06;2004-06-12;NORTE;PARA;ETANOL HIDRATADO;95;R$/l;1.909;0.247;1.29;2.4;0.527;0.129;1.382;0.194;0.7999;1.8713;0.14;6;2004
125;2004-06-06;2004-06-12;NORTE;RONDONIA;ETANOL HIDRATADO;95;R$/l;1.553;0.136999999999999;1.25;1.99;0.546;0.088;1.007;0.134;0.7002;1.3306;0.133;6;2004
126;2004-06-06;2004-06-12;NORTE;RORAIMA;ETANOL HIDRATADO;13;R$/l;1.465;0.074;1.3;1.5;0.316;0.051;1.149;0.06;0.9909;1.2022;0.052;6;2004
127;2004-06-06;2004-06-12;NORTE;TOCANTINS;ETANOL HIDRATADO;72;R$/l;1.292;0.102;1.099;1.59;0.582;0.079;0.71;0.106;0.56;0.9802;0.149;6;2004
128;2004-06-06;2004-06-12;SUDESTE;ESPIRITO SANTO;ETANOL HIDRATADO;309;R$/l;1.177;0.121;0.9;1.47;0.286;0.103;0.891;0.092;0.6662;1.2623;0.103;6;2004
129;2004-06-06;2004-06-12;SUDESTE;MINAS GERAIS;ETANOL HIDRATADO;1263;R$/l;1.251;0.105;0.949;1.875;0.351;0.084;0.9;0.124;0.3797;1.3461;0.138;6;2004
130;2004-06-06;2004-06-12;SUDESTE;RIO DE JANEIRO;ETANOL HIDRATADO;966;R$/l;1.165;0.154;0.83;1.599;0.254;0.132;0.911;0.198;0.4;1.3667;0.217;6;2004
131;2004-06-06;2004-06-12;SUDESTE;SAO PAULO;ETANOL HIDRATADO;4082;R$/l;0.894;0.071;0.669;1.199;0.205;0.079;0.689;0.072;0.47797;1.0669;0.104;6;2004
132;2004-06-06;2004-06-12;SUL;PARANA;ETANOL HIDRATADO;746;R$/l;1.064;0.0819999999999999;0.78;1.5;0.306;0.077;0.758;0.129;0.4357;1.0053;0.17;6;2004
